time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,guid_ax,guid_ay,guid_az,tgo,dap_c12,dap_c3,dap_c6,dap_c9,nav_roll,nav_pitch,nav_yaw,mag_in_x,mag_in_y,mag_in_z,gyro_p,gyro_q,gyro_r,roll_rate_rps,mag_ok,gyro_ok,T0,T1,T2,T3,fsa_flag,canard_deploy,canard_control,guid_start,proximity_flag,main_cycles,t1_cycles,t2_cycles,t3_cycles
15.36,-1194920.192000,-6195032.678000,946605.638700,-449.411491,99.634286,315.976554,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,4.757758,0.436332,0.000000,12.789322,0.000000,0.000000,2.035484,1,0,1,1,0,0,0,1,0,0,0,1537,747,0,0
15.37,-1194920.192000,-6195032.678000,946605.638700,-449.411491,99.634286,315.976554,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,4.885651,0.436332,0.000000,12.782418,0.000000,0.000000,2.034385,1,0,1,1,0,0,0,1,0,0,0,1538,747,0,0
15.38,-1194920.192000,-6195032.678000,946605.638700,-449.411491,99.634286,315.976554,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,5.013476,0.436332,0.000000,12.775622,0.000000,0.000000,2.033303,1,0,1,1,0,0,0,1,0,0,0,1539,747,0,0
15.39,-1194920.192000,-6195032.678000,946605.638700,-449.411491,99.634286,315.976554,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,5.141232,0.436332,0.000000,12.768935,0.000000,0.000000,2.032239,1,0,1,1,0,0,0,1,0,0,0,1540,747,0,0
15.40,-1194919.950000,-6195031.382000,946637.179800,-449.235346,100.545812,314.846727,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,5.268921,0.436332,0.000000,12.762355,0.000000,0.000000,2.031192,1,0,1,1,0,0,0,1,0,0,0,1541,747,0,0
15.41,-1194919.950000,-6195031.382000,946637.179800,-449.235346,100.545812,314.846727,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,5.396544,0.436332,0.000000,12.755884,0.000000,0.000000,2.030162,1,0,1,1,0,0,0,1,0,0,0,1542,747,0,0
15.42,-1194919.950000,-6195031.382000,946637.179800,-449.235346,100.545812,314.846727,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,5.524103,0.436332,0.000000,12.749521,0.000000,0.000000,2.029149,1,0,1,1,0,0,0,1,0,0,0,1543,747,0,0
15.43,-1194919.950000,-6195031.382000,946637.179800,-449.235346,100.545812,314.846727,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,5.651598,0.436332,0.000000,12.743267,0.000000,0.000000,2.028154,1,0,1,1,0,0,0,1,0,0,0,1544,747,0,0
15.44,-1194919.950000,-6195031.382000,946637.179800,-449.235346,100.545812,314.846727,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,5.779031,0.436332,0.000000,12.737121,0.000000,0.000000,2.027176,1,0,1,1,0,0,0,1,0,0,0,1545,747,0,0
15.45,-1194919.950000,-6195031.382000,946637.179800,-449.235346,100.545812,314.846727,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,5.906402,0.436332,0.000000,12.731083,0.000000,0.000000,2.026215,1,0,1,1,0,0,0,1,0,0,0,1546,747,0,0
15.46,-1194919.950000,-6195031.382000,946637.179800,-449.235346,100.545812,314.846727,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,6.033713,0.436332,0.000000,12.725153,0.000000,0.000000,2.025271,1,0,1,1,0,0,0,1,0,0,0,1547,747,0,0
15.47,-1194919.950000,-6195031.382000,946637.179800,-449.235346,100.545812,314.846727,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,6.160964,0.436332,0.000000,12.719332,0.000000,0.000000,2.024345,1,0,1,1,0,0,0,1,0,0,0,1548,747,0,0
15.48,-1194919.950000,-6195031.382000,946637.179800,-449.235346,100.545812,314.846727,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,0.004972,0.436332,0.000000,12.713619,0.000000,0.000000,2.023435,1,0,1,1,0,0,0,1,0,0,0,1549,747,0,0
15.49,-1194919.950000,-6195031.382000,946637.179800,-449.235346,100.545812,314.846727,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,0.132108,0.436332,0.000000,12.708015,0.000000,0.000000,2.022543,1,0,1,1,0,0,0,1,0,0,0,1550,747,0,0
15.50,-1194919.690000,-6195029.996000,946668.608300,-449.059711,101.454666,313.724095,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,0.259188,0.436332,0.000000,12.702519,0.000000,0.000000,2.021669,1,0,1,1,0,0,0,1,0,0,0,1551,747,0,0
15.51,-1194919.690000,-6195029.996000,946668.608300,-449.059711,101.454666,313.724095,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,0.386213,0.436332,0.000000,12.697132,0.000000,0.000000,2.020811,1,0,1,1,0,0,0,1,0,0,0,1552,747,0,0
15.52,-1194919.690000,-6195029.996000,946668.608300,-449.059711,101.454666,313.724095,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,0.513185,0.436332,0.000000,12.691853,0.000000,0.000000,2.019971,1,0,1,1,0,0,0,1,0,0,0,1553,747,0,0
15.53,-1194919.690000,-6195029.996000,946668.608300,-449.059711,101.454666,313.724095,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,0.640103,0.436332,0.000000,12.686683,0.000000,0.000000,2.019148,1,0,1,1,0,0,0,1,0,0,0,1554,747,0,0
15.54,-1194919.690000,-6195029.996000,946668.608300,-449.059711,101.454666,313.724095,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,0.766970,0.436332,0.000000,12.681621,0.000000,0.000000,2.018343,1,0,1,1,0,0,0,1,0,0,0,1555,747,0,0
15.55,-1194919.690000,-6195029.996000,946668.608300,-449.059711,101.454666,313.724095,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,0.893786,0.436332,0.000000,12.676668,0.000000,0.000000,2.017554,1,0,1,1,0,0,0,1,0,0,0,1556,747,0,0
15.56,-1194919.690000,-6195029.996000,946668.608300,-449.059711,101.454666,313.724095,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,1.020553,0.436332,0.000000,12.671823,0.000000,0.000000,2.016783,1,0,1,1,0,0,0,1,0,0,0,1557,747,0,0
15.57,-1194919.690000,-6195029.996000,946668.608300,-449.059711,101.454666,313.724095,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,1.147271,0.436332,0.000000,12.667087,0.000000,0.000000,2.016030,1,0,1,1,0,0,0,1,0,0,0,1558,747,0,0
15.58,-1194919.690000,-6195029.996000,946668.608300,-449.059711,101.454666,313.724095,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,1.273942,0.436332,0.000000,12.662460,0.000000,0.000000,2.015293,1,0,1,1,0,0,0,1,0,0,0,1559,747,0,0
15.59,-1194919.690000,-6195029.996000,946668.608300,-449.059711,101.454666,313.724095,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,1.400566,0.436332,0.000000,12.657941,0.000000,0.000000,2.014574,1,0,1,1,0,0,0,1,0,0,0,1560,747,0,0
15.60,-1194919.412000,-6195028.519000,946699.924900,-448.884581,102.360874,312.608564,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,1.527145,0.436332,0.000000,12.653531,0.000000,0.000000,2.013872,1,0,1,1,0,0,0,1,0,0,0,1561,747,0,0
15.61,-1194919.412000,-6195028.519000,946699.924900,-448.884581,102.360874,312.608564,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,1.653681,0.436332,0.000000,12.649230,0.000000,0.000000,2.013187,1,0,1,1,0,0,0,1,0,0,0,1562,747,0,0
15.62,-1194919.412000,-6195028.519000,946699.924900,-448.884581,102.360874,312.608564,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,1.780173,0.436332,0.000000,12.645037,0.000000,0.000000,2.012520,1,0,1,1,0,0,0,1,0,0,0,1563,747,0,0
15.63,-1194919.412000,-6195028.519000,946699.924900,-448.884581,102.360874,312.608564,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,1.906623,0.436332,0.000000,12.640953,0.000000,0.000000,2.011870,1,0,1,1,0,0,0,1,0,0,0,1564,747,0,0
15.64,-1194919.412000,-6195028.519000,946699.924900,-448.884581,102.360874,312.608564,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,2.033033,0.436332,0.000000,12.636977,0.000000,0.000000,2.011237,1,0,1,1,0,0,0,1,0,0,0,1565,747,0,0
15.65,-1194919.412000,-6195028.519000,946699.924900,-448.884581,102.360874,312.608564,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,2.159402,0.436332,0.000000,12.633111,0.000000,0.000000,2.010622,1,0,1,1,0,0,0,1,0,0,0,1566,747,0,0
15.66,-1194919.412000,-6195028.519000,946699.924900,-448.884581,102.360874,312.608564,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,2.285733,0.436332,0.000000,12.629353,0.000000,0.000000,2.010024,1,0,1,1,0,0,0,1,0,0,0,1567,747,0,0
15.67,-1194919.412000,-6195028.519000,946699.924900,-448.884581,102.360874,312.608564,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,2.412027,0.436332,0.000000,12.625704,0.000000,0.000000,2.009443,1,0,1,1,0,0,0,1,0,0,0,1568,747,0,0
15.68,-1194919.412000,-6195028.519000,946699.924900,-448.884581,102.360874,312.608564,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,2.538284,0.436332,0.000000,12.622164,0.000000,0.000000,2.008880,1,0,1,1,0,0,0,1,0,0,0,1569,747,0,0
15.69,-1194919.412000,-6195028.519000,946699.924900,-448.884581,102.360874,312.608564,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,2.664505,0.436332,0.000000,12.618732,0.000000,0.000000,2.008334,1,0,1,1,0,0,0,1,0,0,0,1570,747,0,0
15.70,-1194919.412000,-6195028.519000,946699.924900,-448.884581,102.360874,312.608564,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,2.790692,0.436332,0.000000,12.615409,0.000000,0.000000,2.007805,1,0,1,1,0,0,0,1,0,0,0,1571,747,0,0
15.71,-1194919.412000,-6195028.519000,946699.924900,-448.884581,102.360874,312.608564,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,2.916847,0.436332,0.000000,12.612195,0.000000,0.000000,2.007293,1,0,1,1,0,0,0,1,0,0,0,1572,747,0,0
15.72,-1194919.412000,-6195028.519000,946699.924900,-448.884581,102.360874,312.608564,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,3.042968,0.436332,0.000000,12.609090,0.000000,0.000000,2.006799,1,0,1,1,0,0,0,1,0,0,0,1573,747,0,0
15.73,-1194919.412000,-6195028.519000,946699.924900,-448.884581,102.360874,312.608564,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,3.169059,0.436332,0.000000,12.606094,0.000000,0.000000,2.006322,1,0,1,1,0,0,0,1,0,0,0,1574,747,0,0
15.74,-1194919.412000,-6195028.519000,946699.924900,-448.884581,102.360874,312.608564,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,3.295120,0.436332,0.000000,12.603207,0.000000,0.000000,2.005863,1,0,1,1,0,0,0,1,0,0,0,1575,747,0,0
15.75,-1194919.412000,-6195028.519000,946699.924900,-448.884581,102.360874,312.608564,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,3.421152,0.436332,0.000000,12.600428,0.000000,0.000000,2.005420,1,0,1,1,0,0,0,1,0,0,0,1576,747,0,0
15.76,-1194919.412000,-6195028.519000,946699.924900,-448.884581,102.360874,312.608564,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,3.547156,0.436332,0.000000,12.597759,0.000000,0.000000,2.004996,1,0,1,1,0,0,0,1,0,0,0,1577,747,0,0
15.77,-1194919.412000,-6195028.519000,946699.924900,-448.884581,102.360874,312.608564,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,3.673134,0.436332,0.000000,12.595198,0.000000,0.000000,2.004588,1,0,1,1,0,0,0,1,0,0,0,1578,747,0,0
15.78,-1194919.412000,-6195028.519000,946699.924900,-448.884581,102.360874,312.608564,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,3.799086,0.436332,0.000000,12.592746,0.000000,0.000000,2.004198,1,0,1,1,0,0,0,1,0,0,0,1579,747,0,0
15.79,-1194919.412000,-6195028.519000,946699.924900,-448.884581,102.360874,312.608564,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,3.925013,0.436332,0.000000,12.590403,0.000000,0.000000,2.003825,1,0,1,1,0,0,0,1,0,0,0,1580,747,0,0
15.80,-1194918.804000,-6195025.293000,946762.225100,-448.535814,104.165464,310.398447,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,4.050917,0.436332,0.000000,12.588169,0.000000,0.000000,2.003469,1,0,1,1,0,0,0,1,0,0,0,1581,747,0,0
15.81,-1194918.804000,-6195025.293000,946762.225100,-448.535814,104.165464,310.398447,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,4.176799,0.436332,0.000000,12.586044,0.000000,0.000000,2.003131,1,0,1,1,0,0,0,1,0,0,0,1582,747,0,0
15.82,-1194918.804000,-6195025.293000,946762.225100,-448.535814,104.165464,310.398447,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,4.302659,0.436332,0.000000,12.584028,0.000000,0.000000,2.002810,1,0,1,1,0,0,0,1,0,0,0,1583,747,0,0
15.83,-1194918.804000,-6195025.293000,946762.225100,-448.535814,104.165464,310.398447,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,4.428499,0.436332,0.000000,12.582121,0.000000,0.000000,2.002507,1,0,1,1,0,0,0,1,0,0,0,1584,747,0,0
15.84,-1194918.804000,-6195025.293000,946762.225100,-448.535814,104.165464,310.398447,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,4.554320,0.436332,0.000000,12.580322,0.000000,0.000000,2.002220,1,0,1,1,0,0,0,1,0,0,0,1585,747,0,0
15.85,-1194918.804000,-6195025.293000,946762.225100,-448.535814,104.165464,310.398447,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,4.680123,0.436332,0.000000,12.578633,0.000000,0.000000,2.001952,1,0,1,1,0,0,0,1,0,0,0,1586,747,0,0
15.86,-1194918.804000,-6195025.293000,946762.225100,-448.535814,104.165464,310.398447,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,4.805910,0.436332,0.000000,12.577053,0.000000,0.000000,2.001700,1,0,1,1,0,0,0,1,0,0,0,1587,747,0,0
15.87,-1194918.804000,-6195025.293000,946762.225100,-448.535814,104.165464,310.398447,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,4.931680,0.436332,0.000000,12.575581,0.000000,0.000000,2.001466,1,0,1,1,0,0,0,1,0,0,0,1588,747,0,0
15.88,-1194918.804000,-6195025.293000,946762.225100,-448.535814,104.165464,310.398447,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,5.057436,0.436332,0.000000,12.574219,0.000000,0.000000,2.001249,1,0,1,1,0,0,0,1,0,0,0,1589,747,0,0
15.89,-1194918.804000,-6195025.293000,946762.225100,-448.535814,104.165464,310.398447,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,5.183178,0.436332,0.000000,12.572965,0.000000,0.000000,2.001050,1,0,1,1,0,0,0,1,0,0,0,1590,747,0,0
15.90,-1194918.474000,-6195023.545000,946793.210200,-448.362168,105.063897,309.303683,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,5.308908,0.436332,0.000000,12.571821,0.000000,0.000000,2.000867,1,0,1,1,0,0,0,1,0,0,0,1591,747,0,0
15.91,-1194918.474000,-6195023.545000,946793.210200,-448.362168,105.063897,309.303683,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,5.434626,0.436332,0.000000,12.570785,0.000000,0.000000,2.000703,1,0,1,1,0,0,0,1,0,0,0,1592,747,0,0
15.92,-1194918.474000,-6195023.545000,946793.210200,-448.362168,105.063897,309.303683,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,5.560333,0.436332,0.000000,12.569859,0.000000,0.000000,2.000555,1,0,1,1,0,0,0,1,0,0,0,1593,747,0,0
15.93,-1194918.474000,-6195023.545000,946793.210200,-448.362168,105.063897,309.303683,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,5.686032,0.436332,0.000000,12.569041,0.000000,0.000000,2.000425,1,0,1,1,0,0,0,1,0,0,0,1594,747,0,0
15.94,-1194918.474000,-6195023.545000,946793.210200,-448.362168,105.063897,309.303683,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,5.811722,0.436332,0.000000,12.568333,0.000000,0.000000,2.000312,1,0,1,1,0,0,0,1,0,0,0,1595,747,0,0
15.95,-1194918.474000,-6195023.545000,946793.210200,-448.362168,105.063897,309.303683,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,5.937406,0.436332,0.000000,12.567733,0.000000,0.000000,2.000217,1,0,1,1,0,0,0,1,0,0,0,1596,747,0,0
15.96,-1194918.474000,-6195023.545000,946793.210200,-448.362168,105.063897,309.303683,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,6.063083,0.436332,0.000000,12.567243,0.000000,0.000000,2.000139,1,0,1,1,0,0,0,1,0,0,0,1597,747,0,0
15.97,-1194918.474000,-6195023.545000,946793.210200,-448.362168,105.063897,309.303683,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,6.188755,0.436332,0.000000,12.566861,0.000000,0.000000,2.000078,1,0,1,1,0,0,0,1,0,0,0,1598,747,0,0
15.98,-1194918.474000,-6195023.545000,946793.210200,-448.362168,105.063897,309.303683,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,0.031238,0.436332,0.000000,12.566589,0.000000,0.000000,2.000035,1,0,1,1,0,0,0,1,0,0,0,1599,747,0,0
15.99,-1194918.474000,-6195023.545000,946793.210200,-448.362168,105.063897,309.303683,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,0.156904,0.436332,0.000000,12.566425,0.000000,0.000000,2.000009,1,0,1,1,0,0,0,1,0,0,0,1600,747,0,0
16.00,-1195369.870000,-6194934.556000,946824.086100,-448.181278,105.992473,308.215666,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,0.282568,0.436332,0.000000,12.566371,0.000000,0.000000,2.000000,1,0,1,1,0,0,0,1,0,0,0,1601,747,0,0
16.01,-1195369.870000,-6194934.556000,946824.086100,-448.181278,105.992473,308.215666,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,0.408232,0.436332,0.000000,12.566177,0.000000,0.000000,1.999969,1,0,1,1,0,0,0,1,0,0,0,1602,747,0,0
16.02,-1195369.870000,-6194934.556000,946824.086100,-448.181278,105.992473,308.215666,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.085459,0.436332,0.000000,0.533894,0.436332,0.000000,12.565595,0.000000,0.000000,1.999877,1,0,1,1,0,0,0,1,0,0,0,1603,747,0,0
16.03,-1195369.870000,-6194934.556000,946824.086100,-448.181278,105.992473,308.215666,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,3.775487,0.330139,-0.103081,0.533894,0.436332,0.000000,12.564627,0.000000,0.000000,1.999722,1,1,1,1,1,0,0,1,0,0,0,1604,747,1604,0
16.04,-1195369.870000,-6194934.556000,946824.086100,-448.181278,105.992473,308.215666,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,3.414330,0.372011,0.039655,0.659526,0.436332,0.000000,12.563270,0.000000,0.000000,1.999507,1,1,1,1,1,0,0,1,1,0,0,1605,747,1604,0
16.05,-1195369.870000,-6194934.556000,946824.086100,-448.181278,105.992473,308.215666,0.000000,0.000000,0.000000,0.000,-12.735289,-12.735289,-12.735289,-12.735289,3.711625,0.458837,0.159322,0.785142,0.436332,0.000000,12.561527,0.000000,0.000000,1.999229,1,1,1,1,1,0,1,1,1,1,0,1606,747,1604,0
16.06,-1195369.870000,-6194934.556000,946824.086100,-448.181278,105.992473,308.215666,0.000000,0.000000,0.000000,0.000,-12.754579,-12.754579,-12.754579,-12.754579,3.002588,0.509154,0.306517,0.910736,0.436332,0.000000,12.559395,0.000000,0.000000,1.998890,1,1,1,1,1,0,1,1,1,1,0,1607,747,1604,0
16.07,-1195369.870000,-6194934.556000,946824.086100,-448.181278,105.992473,308.215666,0.000000,0.000000,0.000000,0.000,-12.773480,-12.773480,-12.773480,-12.773480,5.650540,0.633201,0.383698,1.036304,0.436332,0.000000,12.556877,0.000000,0.000000,1.998489,1,1,1,1,1,0,1,1,1,1,0,1608,747,1604,0
16.08,-1195369.870000,-6194934.556000,946824.086100,-448.181278,105.992473,308.215666,0.000000,0.000000,0.000000,0.000,-12.791989,-12.791989,-12.791989,-12.791989,3.339724,0.492099,0.382968,1.161844,0.436332,0.000000,12.553972,0.000000,0.000000,1.998027,1,1,1,1,1,0,1,1,1,1,0,1609,747,1604,0
16.09,-1195369.870000,-6194934.556000,946824.086100,-448.181278,105.992473,308.215666,-1.000000,1.000000,0.041341,31.188,-12.810106,-12.810106,-12.810106,-12.810106,0.306498,0.586750,0.501604,1.287351,0.436332,0.000000,12.550680,0.000000,0.000000,1.997503,1,1,1,1,1,0,1,1,1,1,0,1610,747,1604,0
16.10,-1195369.870000,-6194934.556000,946824.086100,-448.181278,105.992473,308.215666,-1.000000,1.000000,0.041341,31.188,-12.827832,-12.827832,-12.827832,-12.827832,0.419086,0.504020,0.364537,1.412821,0.436332,0.000000,12.547002,0.000000,0.000000,1.996917,1,1,1,1,1,0,1,1,1,1,0,1611,747,1604,0
16.11,-1195369.870000,-6194934.556000,946824.086100,-448.181278,105.992473,308.215666,-1.000000,1.000000,0.041341,31.188,-12.845165,-12.845165,-12.845165,-12.845165,1.541347,0.434690,0.224450,1.538250,0.436332,0.000000,12.542937,0.000000,0.000000,1.996270,1,1,1,1,1,0,1,1,1,1,0,1612,747,1604,0
16.12,-1195369.870000,-6194934.556000,946824.086100,-448.181278,105.992473,308.215666,-1.000000,1.000000,0.041341,31.188,-12.862105,-12.862105,-12.862105,-12.862105,1.389064,0.515138,0.096999,1.663635,0.436332,0.000000,12.538486,0.000000,0.000000,1.995562,1,1,1,1,1,0,1,1,1,1,0,1613,747,1604,0
16.13,-1195369.870000,-6194934.556000,946824.086100,-448.181278,105.992473,308.215666,-1.000000,1.000000,0.041341,31.188,-12.878652,-12.878652,-12.878652,-12.878652,3.946205,0.577108,-0.048246,1.788972,0.436332,0.000000,12.533649,0.000000,0.000000,1.994792,1,1,1,1,1,0,1,1,1,1,0,1614,747,1604,0
16.14,-1195369.870000,-6194934.556000,946824.086100,-448.181278,105.992473,308.215666,-1.000000,1.000000,0.041341,31.188,-12.876690,-12.876690,-12.876690,-12.876690,0.900958,0.595131,0.118265,1.914256,0.436332,0.000000,12.528426,0.000000,0.000000,1.993961,1,1,1,1,1,0,1,1,1,1,0,1615,747,1604,0
16.15,-1195369.870000,-6194934.556000,946824.086100,-448.181278,105.992473,308.215666,-1.000000,1.000000,0.041341,31.188,-12.871082,-12.871082,-12.871082,-12.871082,2.355586,0.590639,-0.051484,2.039484,0.436332,0.000000,12.522818,0.000000,0.000000,1.993068,1,1,1,1,1,0,1,1,1,1,0,1616,747,1604,0
16.16,-1195369.870000,-6194934.556000,946824.086100,-448.181278,105.992473,308.215666,-1.000000,1.000000,0.041341,31.188,-12.865090,-12.865090,-12.865090,-12.865090,0.304944,0.729675,-0.076433,2.164652,0.436332,0.000000,12.516826,0.000000,0.000000,1.992115,1,1,1,1,1,0,1,1,1,1,0,1617,747,1604,0
16.17,-1195369.870000,-6194934.556000,946824.086100,-448.181278,105.992473,308.215666,-1.000000,1.000000,0.041341,31.188,-12.858714,-12.858714,-12.858714,-12.858714,5.314614,0.647165,-0.229006,2.289757,0.436332,0.000000,12.510449,0.000000,0.000000,1.991100,1,1,1,1,1,0,1,1,1,1,0,1618,747,1604,0
